Room Number,Appliance Type,Status,Last Maintenance Date,Usage Hours,Days Since Maintenance,Average_Daily_Usage,Device_Year,Warranty Year
2191,Hair Dryer,Working,5/25/2025,4178,23,23,2015,2018
2191,Lamp,Noisy,9/9/2023,2938,647,4,2021,2023
2191,Mini Fridge,Working,4/12/2024,2841,431,6,2017,2019
2191,Heater,Working,10/15/2024,2247,245,10,2014,2016
2191,Television,Overheating,6/10/2024,1321,371,3,2014,2016
2191,Coffee Maker,Leaking,4/25/2025,3032,52,23,2021,2025
2192,Air Conditioner,Working,12/1/2023,3491,563,6,2024,2027
2192,Heater,Noisy,2/7/2023,2555,861,3,2015,2019
2192,Mini Fridge,Working,10/29/2023,953,597,2,2017,2020
2192,Hair Dryer,Working,6/20/2024,3385,361,9,2015,2020
2192,Lamp,Not Working,1/22/2025,4712,145,24,2015,2017
2192,Television,Leaking,7/1/2024,2770,351,8,2015,2018
2193,Television,Working,7/29/2023,3065,688,5,2017,2020
2193,Air Conditioner,Flickering,3/12/2023,4814,828,5,2023,2025
2193,Heater,Working,12/9/2024,1513,189,9,2021,2024
2193,Hair Dryer,Working,6/17/2023,2767,731,4,2016,2021
2193,Coffee Maker,Working,7/8/2023,2702,709,4,2020,2023
2193,Mini Fridge,Low performance,11/8/2023,2437,586,4,2014,2018
2194,Television,Working,11/24/2023,3207,570,5,2016,2020
2194,Lamp,Leaking,2/16/2025,2332,121,18,2024,2026
2194,Air Conditioner,Working,11/28/2024,2804,201,13,2017,2022
2194,Mini Fridge,Working,3/8/2025,1867,101,20,2018,2022
2194,Coffee Maker,Unresponsive,11/20/2024,3401,208,14,2019,2022
2194,Heater,Working,1/10/2024,3401,524,6,2017,2021
2195,Hair Dryer,Working,3/25/2025,908,84,12,2014,2017
2195,Coffee Maker,Flickering,4/14/2023,4861,795,6,2017,2020
2195,Mini Fridge,Working,6/10/2024,1214,372,3,2017,2019
2195,Heater,Working,3/30/2024,4034,443,9,2014,2018
2195,Television,Working,8/13/2024,4588,308,14,2016,2019
2195,Lamp,Overheating,7/30/2023,2721,688,4,2024,2029
2196,Hair Dryer,Low performance,3/6/2024,2655,468,6,2015,2018
2196,Mini Fridge,Working,3/12/2024,3781,462,8,2021,2025
2196,Heater,Working,5/28/2024,4124,385,10,2022,2025
2196,Television,Unresponsive,3/18/2025,2104,91,21,2015,2018
2196,Lamp,Working,5/3/2025,3395,45,24,2021,2026
2196,Coffee Maker,Low performance,5/17/2023,4643,762,7,2015,2017
2197,Lamp,Working,3/17/2023,1482,822,2,2017,2019
2197,Heater,Working,2/15/2025,1806,122,13,2020,2025
2197,Mini Fridge,Overheating,8/25/2023,2723,661,4,2023,2025
2197,Coffee Maker,Low performance,4/2/2025,4764,75,24,2018,2021
2197,Television,Working,9/7/2024,3101,282,10,2014,2016
2197,Air Conditioner,Working,2/14/2025,1568,122,13,2021,2026
2198,Air Conditioner,Working,3/14/2024,2760,460,6,2018,2021
2198,Television,Overheating,1/6/2024,4181,528,8,2021,2026
2198,Mini Fridge,Working,5/11/2025,4174,36,24,2016,2020
2198,Lamp,Working,11/5/2023,1975,590,3,2019,2021
2198,Heater,Not Working,10/6/2023,4336,619,6,2015,2018
2198,Hair Dryer,Working,4/5/2025,811,73,11,2015,2018
2199,Television,Working,11/13/2023,2624,581,4,2016,2018
2199,Hair Dryer,Overheating,9/23/2023,1796,632,3,2023,2027
2199,Air Conditioner,Leaking,2/11/2024,1402,491,3,2019,2021
2199,Coffee Maker,Working,7/24/2023,918,693,1,2024,2028
2199,Mini Fridge,Working,10/13/2023,3910,613,7,2018,2020
2199,Lamp,Noisy,6/16/2025,2326,1,24,2015,2017
2199,Heater,Working,9/4/2024,808,285,3,2014,2016
2200,Air Conditioner,Working,1/3/2024,3143,530,6,2022,2026
2200,Television,Overheating,7/4/2024,4525,347,12,2014,2018
2200,Lamp,Working,2/8/2024,3900,494,8,2014,2016
2200,Mini Fridge,Working,11/23/2023,1018,571,1,2015,2020
2200,Heater,Low performance,10/18/2023,4397,608,7,2016,2019
2200,Coffee Maker,Working,8/8/2024,4903,313,16,2018,2022
2200,Hair Dryer,Working,10/12/2024,2687,247,12,2024,2027
2201,Heater,Flickering,6/9/2023,2159,738,4,2014,2017
2201,Hair Dryer,Working,8/29/2024,2240,291,8,2021,2025
2201,Coffee Maker,Working,11/16/2024,3479,212,15,2019,2022
2201,Lamp,Leaking,5/21/2025,2366,27,24,2023,2026
2201,Mini Fridge,Working,7/11/2024,3110,341,9,2022,2026
2201,Air Conditioner,Working,4/18/2024,3770,424,8,2016,2021
2201,Television,Noisy,7/26/2024,916,325,2,2022,2026
2202,Television,Noisy,9/9/2023,3342,647,5,2019,2022
2202,Coffee Maker,Working,6/14/2024,4054,367,11,2020,2022
2202,Air Conditioner,Working,6/12/2024,1018,369,3,2023,2026
2202,Mini Fridge,Flickering,1/21/2023,3256,878,4,2016,2018
2202,Hair Dryer,Working,5/3/2025,4869,45,24,2021,2023
2202,Lamp,Working,11/17/2023,3998,577,8,2017,2021
2203,Hair Dryer,Flickering,3/16/2024,3914,457,9,2019,2021
2203,Mini Fridge,Working,11/23/2024,2310,205,13,2021,2024
2203,Lamp,Unresponsive,5/13/2023,4418,766,6,2023,2027
2203,Coffee Maker,Working,8/28/2024,3760,293,13,2022,2024
2203,Television,Working,4/5/2025,2327,72,24,2015,2020
2203,Air Conditioner,Flickering,8/18/2024,2267,302,8,2022,2027
2203,Heater,Working,3/21/2024,1926,452,4,2016,2020
2204,Mini Fridge,Working,3/13/2024,1711,460,4,2017,2020
2204,Lamp,Leaking,1/31/2023,4188,867,5,2014,2016
2204,Air Conditioner,Working,3/8/2025,1119,101,10,2019,2023
2204,Heater,Working,2/7/2023,4867,861,5,2019,2022
2204,Coffee Maker,Low performance,9/21/2024,2025,269,7,2019,2023
2204,Television,Working,7/18/2023,3761,699,5,2017,2022
2204,Hair Dryer,Working,8/17/2023,2840,669,3,2015,2018
2205,Mini Fridge,Noisy,2/8/2023,618,860,1,2023,2027
2205,Air Conditioner,Working,12/17/2023,4141,547,7,2024,2027
2205,Heater,Flickering,11/4/2024,3155,224,15,2023,2025
2205,Lamp,Working,1/22/2023,4010,877,5,2022,2026
2205,Coffee Maker,Working,12/27/2023,1247,538,3,2024,2026
2205,Television,Not Working,3/5/2024,1235,468,2,2019,2021
2205,Hair Dryer,Working,7/7/2024,3502,345,11,2019,2021
2206,Television,Working,10/6/2024,3097,254,12,2014,2016
2206,Lamp,Working,3/13/2025,1243,95,19,2023,2026
2206,Heater,Overheating,7/15/2023,1139,702,1,2018,2022
2206,Coffee Maker,Noisy,3/9/2024,1215,465,2,2020,2024
2206,Hair Dryer,Working,1/16/2025,2794,152,18,2018,2023
2206,Mini Fridge,Working,9/1/2024,3084,288,10,2023,2025
2206,Air Conditioner,Not Working,7/15/2024,1942,336,6,2023,2028
2207,Coffee Maker,Leaking,2/28/2023,3343,839,4,2018,2022
2207,Mini Fridge,Working,11/4/2024,2020,225,8,2020,2024
2207,Heater,Not Working,4/20/2023,4664,789,7,2015,2017
2207,Lamp,Working,5/2/2025,3882,45,24,2024,2028
2207,Air Conditioner,Working,1/19/2025,2139,148,15,2024,2026
2207,Hair Dryer,Unresponsive,9/16/2024,4260,273,16,2015,2020
2208,Air Conditioner,Working,1/24/2024,2090,510,4,2014,2017
2208,Mini Fridge,Working,12/12/2024,3098,187,15,2023,2025
2208,Lamp,Leaking,4/13/2023,379,796,1,2022,2024
2208,Television,Working,7/28/2024,2615,324,8,2022,2024
2208,Coffee Maker,Flickering,4/28/2024,1049,415,2,2023,2025
2208,Hair Dryer,Working,4/25/2023,724,784,1,2017,2021
2209,Lamp,Working,6/10/2025,702,7,24,2016,2020
2209,Television,Unresponsive,8/7/2023,1889,679,3,2015,2018
2209,Hair Dryer,Working,4/30/2024,3830,413,9,2023,2027
2209,Air Conditioner,Unresponsive,6/14/2023,2022,733,3,2022,2024
2209,Coffee Maker,Working,5/30/2025,640,17,21,2022,2025
2209,Mini Fridge,Working,4/10/2023,4508,799,5,2022,2027
2210,Mini Fridge,Leaking,7/14/2024,1976,338,6,2023,2028
2210,Air Conditioner,Working,10/20/2023,1355,606,3,2024,2028
2210,Heater,Working,4/15/2023,4005,794,6,2021,2023
2210,Television,Overheating,7/1/2024,915,350,3,2020,2024
2210,Coffee Maker,Working,6/7/2025,4005,9,24,2015,2018
2210,Hair Dryer,Working,2/6/2023,1414,861,1,2021,2024
2210,Lamp,Working,12/14/2023,1161,550,2,2021,2025
2211,Television,Noisy,10/11/2023,2947,615,4,2022,2024
2211,Lamp,Working,8/6/2024,4904,315,16,2022,2024
2211,Mini Fridge,Working,2/24/2024,2643,478,5,2024,2026
2211,Air Conditioner,Working,4/1/2025,2738,77,24,2018,2020
2211,Heater,Noisy,7/3/2024,2149,349,6,2014,2018
2211,Hair Dryer,Working,4/4/2025,3379,73,24,2023,2027
2211,Coffee Maker,Unresponsive,6/26/2023,3433,722,4,2022,2024
2212,Television,Working,4/6/2025,3274,71,24,2019,2021
2212,Coffee Maker,Working,5/12/2023,4047,766,5,2015,2020
2212,Hair Dryer,Noisy,12/6/2024,975,193,6,2024,2027
2212,Heater,Working,1/3/2025,1327,164,9,2016,2021
2212,Lamp,Working,10/4/2023,1073,621,2,2018,2021
2212,Air Conditioner,Low performance,4/22/2024,1639,421,4,2019,2024
2213,Television,Working,1/26/2025,4097,141,24,2020,2023
2213,Heater,Working,5/7/2025,3811,41,24,2014,2018
2213,Mini Fridge,Working,9/11/2024,1045,279,4,2024,2026
2213,Coffee Maker,Low performance,5/22/2024,3045,390,8,2022,2025
2213,Air Conditioner,Working,7/7/2023,3560,710,5,2021,2026
2213,Hair Dryer,Overheating,12/2/2024,3324,197,17,2018,2021
2214,Hair Dryer,Working,12/9/2024,4393,190,22,2018,2020
2214,Air Conditioner,Working,11/25/2023,1883,569,4,2021,2026
2214,Lamp,Flickering,6/4/2025,4399,13,24,2023,2025
2214,Television,Working,2/23/2023,4824,844,6,2016,2018
2214,Mini Fridge,Working,2/11/2025,2780,125,23,2018,2022
2214,Heater,Flickering,11/27/2024,621,202,3,2019,2021
2214,Coffee Maker,Leaking,6/7/2025,3381,10,24,2019,2022
2215,Hair Dryer,Working,4/2/2025,3080,76,24,2023,2027
2215,Television,Working,7/7/2024,425,345,2,2018,2021
2215,Mini Fridge,Overheating,1/9/2023,3370,889,4,2015,2019
2215,Coffee Maker,Working,11/26/2024,4600,203,23,2016,2018
2215,Lamp,Working,3/21/2024,4412,452,9,2024,2028
2215,Heater,Flickering,11/4/2023,2232,590,4,2014,2016
2215,Air Conditioner,Working,4/22/2023,2854,787,4,2014,2016
2216,Television,Working,12/8/2024,3655,190,18,2021,2023
2216,Coffee Maker,Working,10/1/2023,4448,624,7,2016,2021
2216,Air Conditioner,Flickering,9/21/2023,4731,635,7,2021,2026
2216,Hair Dryer,Working,11/11/2023,2104,584,4,2018,2020
2216,Heater,Overheating,9/5/2024,3794,285,15,2022,2025
2216,Lamp,Working,7/22/2024,2215,330,7,2015,2017
2216,Mini Fridge,Working,8/7/2023,1114,680,1,2021,2025
2217,Coffee Maker,Flickering,11/24/2024,1929,205,10,2018,2020
2217,Heater,Flickering,3/5/2023,3622,834,4,2021,2023
2217,Lamp,Working,1/14/2024,2227,519,5,2024,2027
2217,Air Conditioner,Working,1/9/2025,3467,159,23,2018,2023
2217,Mini Fridge,Working,6/2/2025,3697,15,24,2021,2025
2217,Television,Low performance,6/24/2024,480,358,2,2021,2023
2218,Lamp,Low performance,5/25/2024,3007,388,8,2019,2021
2218,Hair Dryer,Low performance,10/2/2024,4418,258,15,2018,2023
2218,Heater,Leaking,1/31/2025,3801,136,24,2015,2018
2218,Coffee Maker,Leaking,9/13/2024,1710,277,7,2020,2023
2218,Air Conditioner,Working,7/11/2024,2970,341,9,2018,2020
2218,Mini Fridge,Working,5/14/2023,4678,765,6,2016,2018
2218,Television,Leaking,3/30/2025,1126,78,14,2024,2029
2219,Air Conditioner,Working,3/17/2024,4262,457,9,2022,2024
2219,Coffee Maker,Working,2/26/2024,4367,476,9,2022,2024
2219,Mini Fridge,Not Working,9/28/2024,3424,262,13,2017,2021
2219,Television,Noisy,4/8/2025,379,69,6,2024,2027
2219,Hair Dryer,Working,4/17/2025,1363,61,24,2022,2025
2219,Heater,Working,4/15/2025,4361,63,24,2015,2020
2219,Lamp,Working,3/26/2024,3314,447,7,2020,2023
2220,Heater,Not Working,5/20/2023,5059,758,7,2024,2026
2220,Air Conditioner,Working,10/7/2023,2655,619,5,2020,2023
2220,Television,Working,1/2/2023,648,897,1,2015,2020
2220,Coffee Maker,Noisy,5/8/2024,3575,405,10,2020,2022
2220,Lamp,Working,4/8/2023,3714,801,4,2019,2021
2220,Mini Fridge,Working,1/23/2023,880,875,1,2015,2018
2221,Lamp,Flickering,10/5/2024,1719,254,6,2015,2017
2221,Air Conditioner,Working,3/27/2025,2521,82,24,2014,2016
2221,Hair Dryer,Working,7/30/2023,3078,688,4,2016,2019
2221,Coffee Maker,Low performance,10/1/2023,3446,625,6,2017,2020
2221,Heater,Working,1/30/2023,4947,869,6,2014,2018
2221,Mini Fridge,Leaking,3/4/2025,777,104,7,2016,2018
2221,Television,Working,7/22/2023,1936,695,2,2022,2026
2222,Air Conditioner,Working,4/1/2023,2789,808,3,2019,2023
2222,Mini Fridge,Not Working,4/16/2025,717,61,12,2015,2019
2222,Lamp,Working,6/2/2024,4931,379,12,2019,2022
2222,Television,Working,12/6/2024,3742,193,19,2024,2029
2222,Heater,Noisy,11/11/2024,4337,217,19,2018,2020
2222,Hair Dryer,Working,2/14/2025,1157,123,8,2021,2024
2223,Heater,Working,4/1/2024,4674,442,10,2014,2016
2223,Coffee Maker,Leaking,6/18/2023,2067,729,3,2018,2021
2223,Television,Working,10/5/2024,3838,254,17,2018,2022
2223,Hair Dryer,Working,5/17/2023,3401,762,4,2024,2026
2223,Lamp,Unresponsive,3/20/2024,3425,453,8,2023,2026
2223,Mini Fridge,Working,1/5/2024,3755,529,7,2022,2024
2223,Air Conditioner,Leaking,7/3/2024,1691,349,5,2024,2026
2224,Air Conditioner,Working,1/2/2023,2748,897,3,2019,2022
2224,Hair Dryer,Working,4/3/2023,3126,805,4,2021,2026
2224,Heater,Working,7/3/2024,1601,348,5,2019,2021
2224,Lamp,Not Working,12/28/2023,810,537,2,2022,2024
2224,Mini Fridge,Working,5/31/2024,4591,382,13,2020,2023
2224,Television,Working,5/16/2023,4755,762,6,2015,2020
2224,Coffee Maker,Noisy,6/15/2024,893,367,2,2016,2019
2225,Heater,Working,3/15/2023,2742,824,3,2024,2026
2225,Coffee Maker,Working,1/4/2025,4896,164,24,2017,2020
2225,Hair Dryer,Overheating,10/26/2024,4721,233,18,2018,2023
2225,Television,Working,10/14/2024,2585,246,11,2020,2025
2225,Air Conditioner,Working,2/18/2025,1144,118,10,2015,2020
2225,Lamp,Overheating,3/15/2025,3137,93,24,2022,2024
2226,Heater,Working,1/24/2023,4489,875,5,2020,2023
2226,Coffee Maker,Unresponsive,7/15/2024,1151,336,4,2024,2027
2226,Mini Fridge,Working,4/13/2023,4310,795,5,2014,2017
2226,Air Conditioner,Leaking,1/25/2023,1255,873,2,2014,2016
2226,Lamp,Working,5/22/2024,914,390,2,2024,2029
2226,Television,Working,5/6/2024,4649,407,11,2023,2027
2227,Coffee Maker,Overheating,8/17/2024,2114,303,7,2018,2022
2227,Air Conditioner,Flickering,5/3/2023,1925,775,3,2023,2025
2227,Hair Dryer,Working,2/4/2023,3445,864,4,2017,2020
2227,Television,Working,7/27/2023,1672,690,3,2014,2016
2227,Heater,Flickering,7/17/2023,695,700,1,2020,2022
2227,Mini Fridge,Working,4/29/2025,3739,48,24,2015,2017
2228,Coffee Maker,Leaking,8/24/2024,2373,296,8,2018,2021
2228,Mini Fridge,Working,6/9/2024,1576,372,4,2018,2021
2228,Television,Leaking,5/13/2025,1086,34,24,2023,2027
2228,Lamp,Working,9/24/2023,3854,632,5,2024,2026
2228,Hair Dryer,Working,12/6/2023,4887,558,9,2019,2021
2228,Heater,Working,1/24/2023,2751,874,3,2024,2028
2228,Air Conditioner,Leaking,5/9/2023,2554,770,4,2016,2019
2229,Hair Dryer,Working,9/9/2023,2383,647,4,2015,2017
2229,Lamp,Leaking,3/8/2025,4697,101,24,2023,2025
2229,Heater,Working,1/24/2024,4007,510,7,2022,2024
2229,Air Conditioner,Working,1/16/2024,795,517,2,2022,2024
2229,Television,Overheating,2/19/2023,3628,848,5,2017,2020
2229,Coffee Maker,Working,6/11/2025,3459,6,24,2014,2017
2230,Hair Dryer,Working,4/5/2024,2895,438,6,2021,2023
2230,Coffee Maker,Flickering,4/19/2025,3409,59,24,2023,2027
2230,Television,Working,2/7/2023,2691,860,3,2018,2021
2230,Air Conditioner,Overheating,11/9/2023,3207,586,6,2015,2017
2230,Lamp,Working,3/21/2023,2321,818,3,2015,2020
2230,Heater,Working,2/12/2025,4547,125,24,2014,2016
2230,Mini Fridge,Not Working,5/17/2023,897,761,2,2019,2024
2231,Television,Leaking,4/21/2025,4691,56,24,2016,2020
2231,Hair Dryer,Working,1/30/2024,1907,504,3,2017,2020
2231,Lamp,Working,3/18/2025,1339,90,13,2019,2022
2231,Mini Fridge,Low performance,3/8/2024,3445,465,7,2019,2022
2231,Coffee Maker,Low performance,4/6/2023,4188,802,5,2018,2023
2231,Air Conditioner,Working,3/9/2025,767,100,8,2014,2017
2231,Heater,Flickering,8/19/2024,3585,302,12,2017,2020
2232,Lamp,Noisy,10/28/2023,4147,597,7,2017,2022
2232,Air Conditioner,Working,5/11/2025,850,36,19,2020,2023
2232,Mini Fridge,Working,4/9/2025,4349,68,24,2024,2026
2232,Heater,Flickering,10/1/2024,1177,259,5,2014,2017
2232,Television,Working,11/29/2023,1984,566,4,2014,2016
2232,Hair Dryer,Overheating,1/1/2024,4570,533,9,2017,2022
2233,Mini Fridge,Working,4/21/2024,3967,422,10,2015,2017
2233,Air Conditioner,Working,7/6/2023,4228,712,6,2016,2021
2233,Heater,Leaking,12/5/2023,2886,560,5,2021,2023
2233,Lamp,Working,11/28/2023,3420,567,5,2019,2021
2233,Television,Working,1/15/2025,2764,152,18,2017,2020
2233,Coffee Maker,Working,3/3/2023,4490,836,5,2015,2017
2233,Hair Dryer,Flickering,6/14/2023,14324,734,19,2024,2026
2234,Lamp,Working,12/29/2024,3579,170,22,2014,2016
2234,Heater,Working,4/2/2025,4438,75,24,2017,2020
2234,Air Conditioner,Working,8/29/2024,4107,291,14,2018,2021
2234,Coffee Maker,Flickering,6/5/2023,3229,742,5,2017,2020
2234,Hair Dryer,Working,10/13/2024,3650,247,15,2022,2025
2234,Television,Working,11/4/2024,928,224,5,2015,2017
2234,Mini Fridge,Noisy,3/5/2023,4848,835,6,2019,2022
2235,Air Conditioner,Unresponsive,1/29/2023,4561,869,5,2014,2019
2235,Lamp,Working,5/20/2024,1319,392,4,2017,2020
2235,Heater,Working,8/10/2024,4836,310,16,2022,2025
2235,Coffee Maker,Overheating,5/25/2025,1122,23,24,2018,2023
2235,Television,Working,10/7/2024,536,252,2,2018,2020
2235,Hair Dryer,Working,8/30/2024,2434,290,9,2014,2017
2236,Mini Fridge,Flickering,2/23/2025,899,114,8,2022,2026
2236,Lamp,Working,7/21/2024,2787,331,9,2019,2021
2236,Hair Dryer,Working,7/14/2024,1176,337,4,2020,2023
2236,Television,Working,6/25/2024,2594,357,7,2015,2020
2236,Air Conditioner,Not Working,1/23/2023,3094,876,4,2018,2022
2236,Coffee Maker,Working,1/31/2024,1082,502,2,2022,2024
2237,Television,Overheating,4/29/2023,2915,779,4,2023,2025
2237,Heater,Working,3/10/2025,2806,98,22,2017,2019
2237,Hair Dryer,Working,5/14/2023,1038,765,1,2022,2027
2237,Air Conditioner,Not Working,1/27/2024,1408,507,3,2023,2028
2237,Coffee Maker,Working,8/1/2024,2621,320,8,2021,2026
2237,Lamp,Flickering,2/10/2024,559,492,1,2024,2026
2237,Mini Fridge,Working,10/10/2024,4430,250,18,2018,2022
2238,Heater,Working,8/7/2024,4469,314,13,2016,2019
2238,Mini Fridge,Not Working,4/9/2025,1053,68,17,2023,2027
2238,Lamp,Working,12/7/2023,833,558,2,2021,2026
2238,Air Conditioner,Flickering,4/23/2024,4555,419,10,2020,2022
2238,Hair Dryer,Working,10/8/2024,1064,252,4,2024,2027
2238,Television,Working,1/11/2023,1389,888,2,2015,2018
2238,Coffee Maker,Flickering,4/3/2023,1255,805,2,2016,2019
2239,Mini Fridge,Working,4/8/2024,4491,434,11,2024,2028
2239,Hair Dryer,Working,5/5/2025,1530,42,24,2016,2020
2239,Coffee Maker,Working,1/23/2024,2251,510,4,2019,2022
2239,Lamp,Unresponsive,3/8/2024,1889,465,5,2016,2020
2239,Heater,Working,10/4/2024,4183,256,16,2019,2022
2239,Air Conditioner,Working,3/1/2024,1928,473,4,2019,2022
2240,Television,Flickering,12/26/2024,4197,173,24,2016,2020
2240,Coffee Maker,Working,3/14/2025,1085,94,11,2018,2021
2240,Hair Dryer,Working,5/10/2023,752,768,1,2018,2023
2240,Air Conditioner,Flickering,2/2/2024,728,500,1,2018,2020
2240,Heater,Working,11/9/2023,3980,586,7,2023,2026
2240,Lamp,Not Working,4/15/2025,3459,63,24,2023,2027
2240,Mini Fridge,Working,5/5/2025,1768,43,24,2024,2027
2241,Hair Dryer,Working,2/25/2024,2763,477,6,2014,2016
2241,Air Conditioner,Flickering,1/26/2025,3803,142,24,2021,2023
2241,Heater,Working,9/26/2024,3550,264,14,2024,2029
2241,Mini Fridge,Working,2/28/2023,2563,839,3,2019,2024
2241,Television,Leaking,9/4/2024,2192,286,8,2019,2021
2241,Coffee Maker,Working,6/12/2025,2162,5,24,2019,2021
2242,Heater,Unresponsive,1/26/2024,4508,508,8,2019,2021
2242,Lamp,Working,9/27/2024,2728,262,10,2014,2017
2242,Air Conditioner,Working,6/26/2023,4036,722,5,2021,2025
2242,Coffee Maker,Unresponsive,3/13/2024,3277,461,7,2014,2019
2242,Mini Fridge,Unresponsive,6/6/2024,2547,376,7,2016,2019
2242,Television,Working,8/20/2023,1978,666,3,2021,2026
2242,Hair Dryer,Leaking,10/30/2023,4855,595,8,2023,2026
2243,Coffee Maker,Working,11/30/2023,3327,565,6,2020,2023
2243,Heater,Working,6/5/2023,3757,743,5,2018,2021
2243,Air Conditioner,Leaking,3/22/2024,3747,452,8,2014,2019
2243,Lamp,Flickering,4/6/2025,1535,72,22,2023,2027
2243,Television,Working,4/29/2025,4249,48,24,2024,2029
2243,Mini Fridge,Working,2/23/2024,2140,480,5,2014,2018
2244,Mini Fridge,Noisy,6/2/2024,754,379,3,2017,2019
2244,Coffee Maker,Working,7/6/2023,1200,712,2,2020,2023
2244,Air Conditioner,Working,5/19/2023,3032,759,4,2016,2018
2244,Heater,Unresponsive,1/4/2025,1220,164,8,2023,2025
2244,Lamp,Working,6/27/2024,4721,354,15,2022,2024
2244,Hair Dryer,Low performance,2/10/2023,3493,858,4,2021,2025
2245,Lamp,Working,2/23/2025,3407,113,24,2017,2022
2245,Television,Working,5/5/2025,3248,42,24,2022,2025
2245,Coffee Maker,Overheating,9/28/2023,989,627,1,2018,2020
2245,Air Conditioner,Low performance,4/28/2025,4683,49,23,2024,2027
2245,Hair Dryer,Working,8/25/2023,3277,662,5,2014,2016
2245,Mini Fridge,Leaking,3/9/2024,3909,465,8,2022,2025
2246,Coffee Maker,Working,4/20/2025,4937,57,24,2016,2020
2246,Lamp,Working,3/25/2023,4216,815,5,2022,2024
2246,Television,Noisy,3/15/2023,1022,825,1,2023,2026
2246,Hair Dryer,Noisy,6/15/2023,1209,733,1,2019,2022
2246,Air Conditioner,Working,12/6/2024,2745,193,16,2016,2018
2246,Heater,Working,9/29/2023,4758,626,7,2017,2019
2246,Mini Fridge,Low performance,2/2/2024,4964,500,10,2015,2020
2247,Heater,Overheating,4/1/2024,2871,441,6,2016,2018
2247,Television,Working,4/28/2023,1212,781,1,2018,2020
2247,Mini Fridge,Working,8/25/2023,4608,661,7,2019,2021
2247,Lamp,Noisy,5/22/2024,2758,391,7,2021,2023
2247,Air Conditioner,Working,2/24/2023,2230,843,3,2022,2024
2247,Hair Dryer,Overheating,11/10/2023,2828,585,4,2021,2024
2248,Heater,Working,3/27/2023,3486,813,5,2018,2022
2248,Lamp,Working,3/4/2025,2557,104,24,2023,2027
2248,Air Conditioner,Leaking,1/4/2025,2190,164,14,2019,2022
2248,Coffee Maker,Working,7/26/2023,4342,692,6,2016,2019
2248,Mini Fridge,Working,5/2/2024,5160,410,13,2022,2025
2248,Hair Dryer,Unresponsive,7/20/2023,3602,697,5,2021,2023
2249,Mini Fridge,Working,1/2/2023,2256,897,2,2016,2020
2249,Lamp,Working,11/1/2024,3942,227,16,2019,2022
2249,Coffee Maker,Low performance,11/18/2023,1144,577,2,2015,2018
2249,Air Conditioner,Working,3/8/2025,2424,101,24,2022,2025
2249,Television,Working,4/7/2025,2155,71,24,2015,2018
2249,Hair Dryer,Not Working,4/9/2024,2730,433,6,2022,2024
2250,Heater,Leaking,7/6/2024,4819,346,14,2022,2027
2250,Lamp,Working,2/15/2024,3980,487,8,2020,2024
2250,Hair Dryer,Working,9/15/2023,3965,641,6,2022,2025
2250,Television,Working,2/18/2023,2271,850,3,2015,2017
2250,Coffee Maker,Noisy,11/10/2024,1392,219,6,2023,2025
2250,Air Conditioner,Working,8/22/2023,2278,664,3,2017,2019
