Room Number,Appliance Type,Status,Last Maintenance Date,Usage Hours,Days Since Maintenance,Average_Daily_Usage,Device_Year,Warranty Year
2205,Mini Fridge,Flickering,2024-10-02,851,258,3,2016,2027
2205,Air Conditioner,Unresponsive,2024-09-05,2352,284,9,2018,2027
2205,Heater,Working,2024-07-15,3929,337,11,2014,2025
2205,Lamp,Not Working,2023-07-17,1345,701,2,2022,2026
2205,Coffee Maker,Working,2023-04-06,2857,802,2,2019,2026
2205,Television,Working,2024-11-14,3313,215,15,2017,2021
2205,Hair Dryer,Overheating,2023-04-23,717,786,1,2015,2021
2206,Television,Low performance,2023-06-06,2744,741,3,2023,2016
2206,Lamp,Working,2025-02-28,862,109,8,2020,2026
2206,Heater,Working,2023-08-16,4917,671,8,2015,2022
2206,Coffee Maker,Noisy,2024-06-04,858,377,2,2014,2024
2206,Hair Dryer,Working,2025-02-20,3315,117,24,2018,2023
2206,Mini Fridge,Working,2023-04-08,3202,800,4,2015,2025
2206,Air Conditioner,Working,2023-05-16,2785,763,4,2024,2028
2207,Coffee Maker,Working,2024-09-27,1757,262,6,2014,2022
2207,Mini Fridge,Working,2023-01-23,619,875,1,2024,2024
2207,Heater,Working,2023-07-07,1128,711,2,2017,2017
2207,Lamp,Working,2023-09-23,4984,632,8,2024,2028
2207,Air Conditioner,Flickering,2024-10-08,717,251,3,2021,2026
2207,Hair Dryer,Working,2024-12-07,3432,192,22,2017,2020
2208,Air Conditioner,Working,2023-01-26,736,872,2,2020,2017
2208,Mini Fridge,Noisy,2025-03-25,3738,84,24,2017,2025
2208,Lamp,Working,2023-07-12,2090,706,3,2018,2024
2208,Television,Overheating,2024-01-10,3888,523,7,2014,2024
2208,Coffee Maker,Working,2025-03-02,4652,107,24,2022,2025
2208,Hair Dryer,Working,2024-12-24,4713,174,24,2017,2021
2209,Lamp,Low performance,2024-08-12,4329,309,13,2021,2020
2209,Television,Working,2023-01-02,1197,897,1,2023,2018
2209,Hair Dryer,Working,2023-10-09,3949,616,6,2021,2027
2209,Air Conditioner,Flickering,2024-02-21,3266,481,6,2020,2024
2209,Coffee Maker,Working,2025-04-14,1431,63,21,2023,2025
2209,Mini Fridge,Leaking,2023-11-02,3201,592,5,2017,2027
2210,Mini Fridge,Working,2023-11-13,2939,581,5,2017,2028
2210,Air Conditioner,Working,2024-10-15,4452,244,18,2020,2028
2210,Heater,Working,2023-12-18,1305,547,3,2024,2023
2210,Television,Not Working,2024-11-29,1934,199,11,2017,2024
2210,Coffee Maker,Working,2023-08-22,3440,665,5,2015,2018
2210,Hair Dryer,Working,2023-05-31,4853,747,6,2023,2024
2210,Lamp,Low performance,2024-06-29,3612,353,10,2014,2025
2211,Television,Not Working,2023-05-14,3931,765,5,2019,2024
2211,Lamp,Working,2024-10-30,3585,229,14,2020,2024
2211,Mini Fridge,Working,2023-09-16,3920,639,6,2016,2026
2211,Air Conditioner,Overheating,2024-04-19,1879,423,4,2016,2020
2211,Heater,Working,2024-06-13,721,369,2,2018,2018
2211,Hair Dryer,Working,2024-10-31,2440,228,11,2023,2027
2211,Coffee Maker,Flickering,2023-01-10,641,888,1,2018,2024
2212,Television,Working,2024-08-12,832,308,3,2016,2021
2212,Coffee Maker,Working,2024-04-05,3817,437,9,2021,2020
2212,Hair Dryer,Noisy,2024-08-26,568,295,2,2023,2027
2212,Heater,Working,2024-07-18,1532,334,4,2020,2021
2212,Lamp,Not Working,2025-03-02,3667,107,23,2024,2021
2212,Air Conditioner,Working,2024-03-26,809,448,1,2015,2024
2213,Television,Working,2023-01-18,3291,881,4,2014,2023
2213,Heater,Noisy,2025-01-17,4584,151,24,2016,2018
2213,Mini Fridge,Leaking,2024-01-30,989,504,2,2015,2026
2213,Coffee Maker,Working,2023-08-21,2630,665,4,2017,2025
2213,Air Conditioner,Working,2025-06-10,975,7,24,2020,2026
2213,Hair Dryer,Leaking,2024-06-25,679,356,1,2024,2021
2214,Hair Dryer,Working,2023-10-17,1502,609,3,2018,2020
2214,Air Conditioner,Working,2024-12-23,5009,175,24,2023,2026
2214,Lamp,Working,2023-03-29,2852,810,3,2018,2025
2214,Television,Noisy,2024-02-04,865,498,2,2020,2018
2214,Mini Fridge,Working,2025-03-20,2202,89,24,2020,2022
2214,Heater,Working,2023-11-20,4835,574,9,2023,2021
2214,Coffee Maker,Flickering,2023-03-29,1554,811,2,2020,2022
2215,Hair Dryer,Working,2024-03-27,3265,447,7,2015,2027
2215,Television,Leaking,2023-12-17,1205,548,1,2020,2021
2215,Mini Fridge,Working,2023-09-26,4836,629,8,2023,2019
2215,Coffee Maker,Working,2025-01-06,2168,162,13,2019,2018
2215,Lamp,Low performance,2023-10-22,2666,604,4,2014,2028
2215,Heater,Working,2024-03-27,3609,447,8,2016,2016
2215,Air Conditioner,Working,2024-07-31,3578,321,11,2023,2016
2216,Television,Flickering,2024-01-03,2495,531,5,2023,2023
2216,Coffee Maker,Working,2025-06-06,621,11,24,2022,2021
2216,Air Conditioner,Working,2023-05-23,2018,755,4,2015,2026
2216,Hair Dryer,Overheating,2025-05-25,1122,23,24,2018,2020
2216,Heater,Working,2025-01-30,1826,137,16,2015,2025
2216,Lamp,Working,2025-04-08,379,69,6,2024,2017
2216,Mini Fridge,Working,2023-06-01,3133,747,4,2016,2025
2217,Coffee Maker,Working,2023-06-19,4336,728,6,2015,2020
2217,Heater,Working,2025-02-10,1313,127,14,2020,2023
2217,Lamp,Working,2023-02-05,767,863,2,2019,2027
2217,Air Conditioner,Working,2023-08-05,3863,681,5,2022,2023
2217,Mini Fridge,Working,2023-12-04,4782,561,9,2015,2025
2217,Television,Working,2025-04-07,2155,71,24,2015,2023
2218,Lamp,Not Working,2023-09-08,611,647,1,2014,2021
2218,Hair Dryer,Not Working,2023-01-08,1864,890,2,2017,2023
2218,Heater,Working,2024-11-28,915,200,4,2014,2018
2218,Coffee Maker,Working,2024-10-29,1386,231,7,2020,2023
2218,Air Conditioner,Not Working,2023-10-01,4422,625,8,2024,2020
2218,Mini Fridge,Working,2024-02-28,2924,475,6,2016,2018
2218,Television,Overheating,2025-01-09,2252,159,15,2023,2029
2219,Air Conditioner,Working,2024-04-22,1591,420,4,2017,2024
2219,Coffee Maker,Working,2023-08-05,732,681,1,2018,2024
2219,Mini Fridge,Low performance,2025-04-06,2685,72,24,2019,2021
2219,Television,Working,2023-05-27,3205,752,4,2023,2027
2219,Hair Dryer,Overheating,2024-01-27,2265,507,5,2023,2025
2219,Heater,Working,2024-06-01,2799,381,8,2015,2020
2219,Lamp,Working,2023-03-22,2008,817,3,2019,2023
2220,Heater,Low performance,2023-01-06,2296,893,2,2014,2026
2220,Air Conditioner,Working,2023-03-11,1451,828,2,2014,2023
2220,Television,Working,2025-05-13,3023,35,24,2016,2020
2220,Coffee Maker,Unresponsive,2023-08-04,2731,683,4,2021,2022
2220,Lamp,Working,2024-08-29,2240,291,8,2021,2021
2220,Mini Fridge,Working,2024-04-30,1144,412,2,2018,2018
2221,Lamp,Working,2024-04-10,3216,433,8,2019,2017
2221,Air Conditioner,Working,2023-05-01,2192,778,4,2022,2016
2221,Hair Dryer,Flickering,2023-12-07,833,558,2,2021,2019
2221,Coffee Maker,Working,2023-06-29,1152,718,1,2021,2020
2221,Heater,Working,2025-05-29,4265,19,24,2023,2018
2221,Mini Fridge,Working,2024-04-18,4150,425,10,2020,2018
2221,Television,Noisy,2025-04-27,3514,50,24,2018,2026
2222,Air Conditioner,Low performance,2023-05-17,4643,762,7,2015,2023
2222,Mini Fridge,Working,2024-07-11,2747,340,8,2019,2019
2222,Lamp,Working,2024-11-04,1485,225,8,2018,2022
2222,Television,Working,2023-08-15,3818,671,6,2017,2029
2222,Heater,Working,2023-03-20,1245,820,1,2019,2020
2222,Hair Dryer,Working,2023-10-29,4176,597,7,2018,2024
2223,Heater,Low performance,2023-11-20,4171,574,8,2014,2016
2223,Coffee Maker,Not Working,2023-06-15,1362,732,3,2018,2021
2223,Television,Working,2023-04-07,845,802,1,2023,2022
2223,Hair Dryer,Working,2024-04-12,4328,430,11,2022,2026
2223,Lamp,Working,2024-07-30,3160,321,9,2024,2026
2223,Mini Fridge,Leaking,2023-07-01,1614,717,1,2021,2024
2223,Air Conditioner,Working,2025-02-19,1527,117,13,2024,2026
2224,Air Conditioner,Noisy,2024-04-03,4844,440,10,2017,2022
2224,Hair Dryer,Working,2025-04-16,2297,62,24,2023,2026
2224,Heater,Working,2023-08-31,5014,655,8,2021,2021
2224,Lamp,Working,2025-04-07,2897,70,24,2023,2024
2224,Mini Fridge,Low performance,2023-02-02,4829,866,6,2018,2023
2224,Television,Working,2023-01-23,4166,875,4,2022,2020
2224,Coffee Maker,Working,2023-09-02,4353,653,7,2015,2019
2225,Heater,Working,2024-04-09,2730,433,6,2022,2026
2225,Coffee Maker,Working,2023-09-28,989,627,1,2018,2020
2225,Hair Dryer,Working,2025-04-14,4498,63,24,2023,2023
2225,Television,Not Working,2024-05-04,3755,408,9,2021,2025
2225,Air Conditioner,Working,2023-12-22,4792,542,9,2021,2020
2225,Lamp,Working,2023-02-12,2429,855,3,2014,2024
2226,Heater,Leaking,2025-05-18,5061,30,24,2020,2023
2226,Coffee Maker,Working,2023-10-22,3938,603,6,2021,2027
2226,Mini Fridge,Noisy,2024-03-27,1160,446,3,2018,2017
2226,Air Conditioner,Working,2025-05-10,1324,37,20,2024,2016
2226,Lamp,Working,2023-02-11,4611,856,6,2014,2029
2226,Television,Working,2025-01-09,2777,158,20,2015,2027
2227,Coffee Maker,Working,2025-04-20,2639,58,24,2019,2022
2227,Air Conditioner,Working,2023-07-09,2881,708,5,2024,2025
2227,Hair Dryer,Overheating,2025-06-02,4842,15,24,2015,2020
2227,Television,Noisy,2023-06-07,3311,740,4,2024,2016
2227,Heater,Overheating,2023-11-25,3676,569,6,2017,2022
2227,Mini Fridge,Working,2023-03-13,3725,827,4,2023,2017
2228,Coffee Maker,Working,2024-12-26,844,173,5,2023,2021
2228,Mini Fridge,Working,2023-04-22,2034,786,2,2016,2021
2228,Television,Not Working,2023-12-06,4887,558,9,2019,2027
2228,Lamp,Working,2023-05-23,2182,755,3,2020,2026
2228,Hair Dryer,Working,2023-12-13,1371,552,2,2018,2021
2228,Heater,Working,2023-07-15,1139,702,1,2018,2028
2228,Air Conditioner,Working,2023-04-09,1244,800,2,2018,2019
2229,Hair Dryer,Noisy,2023-11-08,4104,587,6,2017,2017
2229,Lamp,Working,2023-07-30,1444,688,2,2019,2025
2229,Heater,Unresponsive,2024-08-28,665,292,2,2017,2024
2229,Air Conditioner,Working,2024-11-16,3479,212,15,2019,2024
2229,Television,Overheating,2024-03-15,4373,458,11,2016,2020
2229,Coffee Maker,Working,2023-04-24,4171,785,5,2017,2017
2230,Hair Dryer,Leaking,2025-04-12,3814,65,24,2023,2023
2230,Coffee Maker,Working,2024-07-02,4128,349,12,2014,2027
2230,Television,Working,2025-01-22,2425,146,16,2014,2021
2230,Air Conditioner,Not Working,2024-10-10,2245,250,9,2023,2017
2230,Lamp,Working,2023-09-30,3572,626,5,2014,2020
2230,Heater,Working,2024-07-09,2912,342,9,2020,2016
2230,Mini Fridge,Flickering,2025-05-20,2350,28,24,2023,2024
2231,Television,Working,2023-09-14,4243,642,6,2024,2020
2231,Hair Dryer,Working,2023-04-23,885,785,1,2024,2020
2231,Lamp,Low performance,2025-03-14,2847,95,24,2022,2022
2231,Mini Fridge,Working,2024-12-08,2756,191,14,2022,2022
2231,Coffee Maker,Working,2024-01-15,2880,518,6,2019,2023
2231,Air Conditioner,Leaking,2024-03-10,2584,463,6,2015,2017
2231,Heater,Working,2025-05-16,3967,32,23,2017,2020
2232,Lamp,Working,2024-07-08,600,343,2,2020,2022
2232,Air Conditioner,Working,2024-05-09,3460,403,8,2014,2023
2232,Mini Fridge,Low performance,2023-03-12,3350,827,4,2015,2026
2232,Heater,Leaking,2025-04-21,4691,56,24,2016,2017
2232,Television,Working,2025-06-10,702,7,24,2016,2016
2232,Hair Dryer,Working,2024-03-06,1001,468,2,2018,2022
2233,Mini Fridge,Unresponsive,2023-05-17,3401,762,4,2024,2017
2233,Air Conditioner,Working,2023-08-30,2334,657,4,2017,2021
2233,Heater,Working,2024-02-17,3158,485,6,2021,2023
2233,Lamp,Noisy,2025-05-07,1413,40,24,2018,2021
2233,Television,Working,2025-01-15,3847,152,24,2024,2020
2233,Coffee Maker,Working,2023-10-18,4778,607,8,2017,2017
2233,Hair Dryer,Overheating,2024-04-27,1149,415,3,2017,2026
2234,Lamp,Working,2023-12-07,2369,557,4,2024,2016
2234,Heater,Working,2024-03-09,1215,465,2,2020,2020
2234,Air Conditioner,Working,2024-07-05,2172,347,6,2017,2021
2234,Coffee Maker,Low performance,2024-08-22,4106,299,14,2024,2020
2234,Hair Dryer,Leaking,2023-01-29,4646,869,5,2023,2025
2234,Television,Working,2023-01-26,2957,872,3,2020,2017
2234,Mini Fridge,Working,2024-09-10,4344,279,16,2021,2022
2235,Air Conditioner,Flickering,2025-03-03,861,106,9,2016,2019
2235,Lamp,Working,2024-10-31,2545,228,12,2021,2020
2235,Heater,Working,2025-01-26,3706,141,23,2015,2025
2235,Coffee Maker,Flickering,2024-05-17,4795,396,13,2018,2023
2235,Television,Working,2024-11-04,2700,225,12,2019,2020
2235,Hair Dryer,Working,2025-01-25,4920,143,24,2016,2017
2236,Mini Fridge,Noisy,2025-01-29,2304,139,15,2015,2026
2236,Lamp,Overheating,2025-03-19,2809,89,24,2016,2021
2236,Hair Dryer,Noisy,2024-07-25,2653,326,8,2021,2023
2236,Television,Working,2023-04-18,2830,790,4,2020,2020
2236,Air Conditioner,Working,2024-08-15,1296,306,4,2022,2022
2236,Coffee Maker,Not Working,2023-08-31,4133,655,6,2020,2024
2237,Television,Working,2023-05-03,2995,776,4,2016,2025
2237,Heater,Flickering,2023-06-04,4457,744,6,2020,2019
2237,Hair Dryer,Working,2023-09-03,2741,652,4,2019,2027
2237,Air Conditioner,Working,2025-03-25,1583,84,18,2020,2028
2237,Coffee Maker,Flickering,2023-04-23,2742,786,3,2021,2026
2237,Lamp,Working,2023-01-18,1949,881,2,2016,2026
2237,Mini Fridge,Working,2024-02-02,1098,501,2,2016,2022
2238,Heater,Flickering,2024-08-10,1012,311,3,2023,2019
2238,Mini Fridge,Working,2023-04-11,1520,798,2,2015,2027
2238,Lamp,Working,2023-11-09,2963,585,6,2018,2026
2238,Air Conditioner,Leaking,2025-05-21,2366,27,24,2023,2022
2238,Hair Dryer,Working,2023-07-09,4766,708,6,2020,2027
2238,Television,Working,2023-12-03,4505,562,8,2014,2018
2238,Coffee Maker,Working,2023-08-11,3476,675,5,2022,2019
2239,Mini Fridge,Flickering,2023-10-24,4378,602,7,2016,2028
2239,Hair Dryer,Unresponsive,2024-04-14,3736,428,9,2019,2020
2239,Coffee Maker,Working,2024-11-21,1243,207,6,2019,2022
2239,Lamp,Low performance,2023-05-17,1342,761,2,2016,2020
2239,Heater,Working,2024-11-28,1331,200,6,2017,2022
2239,Air Conditioner,Working,2023-04-20,588,789,1,2016,2022
2240,Television,Overheating,2024-02-10,2525,493,6,2021,2020
2240,Coffee Maker,Working,2023-08-25,1688,661,3,2018,2021
2240,Hair Dryer,Working,2025-03-21,2458,88,24,2017,2023
2240,Air Conditioner,Noisy,2024-06-25,2301,356,5,2020,2020
2240,Heater,Unresponsive,2024-01-31,2718,503,6,2021,2026
2240,Lamp,Working,2025-06-11,2507,5,24,2019,2027
2240,Mini Fridge,Working,2024-10-22,1456,237,6,2024,2027
2241,Hair Dryer,Working,2025-02-26,4441,111,24,2019,2016
2241,Air Conditioner,Working,2023-05-29,3785,750,5,2014,2023
2241,Heater,Noisy,2024-04-25,678,417,2,2024,2029
2241,Mini Fridge,Working,2023-01-08,3928,891,4,2016,2024
2241,Television,Working,2024-07-16,3690,336,10,2019,2021
2241,Coffee Maker,Unresponsive,2025-06-16,3036,1,24,2024,2021
2242,Heater,Working,2024-07-10,663,342,2,2023,2021
2242,Lamp,Working,2023-10-19,4136,606,7,2018,2017
2242,Air Conditioner,Not Working,2025-01-16,1885,151,11,2015,2025
2242,Coffee Maker,Working,2024-11-10,2665,219,12,2024,2019
2242,Mini Fridge,Unresponsive,2024-12-23,3869,176,24,2022,2019
2242,Television,Working,2023-08-06,2093,680,3,2021,2026
2242,Hair Dryer,Working,2024-03-20,3425,453,8,2023,2026
2243,Coffee Maker,Working,2024-06-25,4972,356,13,2016,2023
2243,Heater,Overheating,2023-08-07,734,680,1,2023,2021
2243,Air Conditioner,Unresponsive,2024-01-05,3755,529,7,2022,2019
2243,Lamp,Working,2024-07-11,3110,341,9,2022,2027
2243,Television,Working,2023-12-15,2357,550,4,2024,2029
2243,Mini Fridge,Overheating,2023-08-30,3060,657,4,2017,2018
2244,Mini Fridge,Working,2024-06-20,3665,362,11,2018,2019
2244,Coffee Maker,Working,2024-12-29,954,170,5,2016,2023
2244,Air Conditioner,Not Working,2023-05-08,3167,771,4,2020,2018
2244,Heater,Working,2024-07-27,4572,325,15,2020,2025
2244,Lamp,Overheating,2024-02-28,2799,474,5,2017,2024
2244,Hair Dryer,Working,2025-05-10,4294,38,24,2021,2025
2245,Lamp,Working,2023-11-14,2763,581,4,2016,2022
2245,Television,Low performance,2024-09-25,2436,264,9,2022,2025
2245,Coffee Maker,Working,2025-02-09,3607,127,24,2015,2020
2245,Air Conditioner,Working,2025-04-01,2738,77,24,2018,2027
2245,Hair Dryer,Leaking,2025-06-02,1894,15,24,2023,2016
2245,Mini Fridge,Unresponsive,2023-10-11,1935,614,3,2017,2025
2246,Coffee Maker,Working,2024-07-12,2656,339,7,2022,2020
2246,Lamp,Working,2024-01-11,2606,522,5,2022,2024
2246,Television,Unresponsive,2024-01-20,4227,514,8,2024,2026
2246,Hair Dryer,Working,2023-07-12,1072,706,2,2015,2022
2246,Air Conditioner,Working,2025-05-07,5071,40,24,2022,2018
2246,Heater,Unresponsive,2023-08-18,4839,669,7,2022,2019
2246,Mini Fridge,Working,2024-12-16,2662,182,16,2014,2020
2247,Heater,Working,2023-01-06,3796,892,4,2018,2018
2247,Television,Leaking,2024-08-14,549,306,2,2018,2020
2247,Mini Fridge,Working,2025-01-29,3477,138,24,2020,2021
2247,Lamp,Working,2024-03-13,857,460,1,2018,2023
2247,Air Conditioner,Flickering,2024-01-03,667,531,1,2021,2024
2247,Hair Dryer,Working,2024-12-01,2506,197,13,2019,2024
2248,Heater,Working,2023-06-14,4583,734,6,2019,2022
2248,Lamp,Working,2025-04-21,1509,57,23,2018,2027
2248,Air Conditioner,Leaking,2023-04-26,718,782,1,2017,2022
2248,Coffee Maker,Working,2023-10-27,1705,598,3,2014,2019
2248,Mini Fridge,Working,2025-03-17,949,92,9,2015,2025
2248,Hair Dryer,Working,2023-10-06,2919,620,5,2019,2023
2249,Mini Fridge,Unresponsive,2025-02-21,1759,116,15,2016,2020
2249,Lamp,Working,2024-07-09,4699,343,13,2020,2022
2249,Coffee Maker,Noisy,2025-05-10,2015,38,24,2014,2018
2249,Air Conditioner,Working,2024-08-19,1172,301,4,2014,2025
2249,Television,Working,2024-01-26,4508,508,8,2019,2018
2249,Hair Dryer,Flickering,2024-08-08,1599,313,4,2018,2024
2250,Heater,Working,2023-05-18,1002,760,1,2015,2027
2250,Lamp,Working,2023-03-21,4585,818,6,2023,2024
2250,Hair Dryer,Working,2024-04-23,4555,419,10,2020,2025
2250,Television,Unresponsive,2023-09-29,480,626,1,2020,2017
2250,Coffee Maker,Unresponsive,2023-08-07,1889,679,3,2015,2025
2250,Air Conditioner,Working,2023-03-02,1577,838,1,2024,2019
2250,Mini Fridge,Working,2024-02-14,2014,489,4,2017,2018
2251,Mini Fridge,Overheating,2025-05-06,1524,41,24,2020,2026
2251,Lamp,Working,2023-11-02,3234,593,5,2015,2024
2251,Coffee Maker,Noisy,2025-04-17,1363,61,24,2022,2016
2251,Heater,Working,2024-06-18,590,363,1,2023,2019
2251,Television,Working,2024-07-30,548,322,2,2024,2023
2251,Air Conditioner,Working,2025-03-16,4110,92,24,2022,2018
2252,Coffee Maker,Working,2023-08-12,6116,674,9,2024,2021
2252,Lamp,Working,2023-06-05,2069,743,3,2019,2022
2252,Mini Fridge,Not Working,2025-04-15,4361,63,24,2015,2027
2252,Heater,Working,2024-03-16,4076,458,9,2024,2023
2252,Hair Dryer,Working,2024-09-25,2052,265,8,2015,2018
2252,Air Conditioner,Working,2023-09-24,4864,631,7,2015,2027
2253,Air Conditioner,Leaking,2024-07-06,4819,346,14,2022,2021
2253,Lamp,Working,2024-10-05,3267,255,13,2018,2026
2253,Mini Fridge,Working,2023-09-08,2937,648,5,2014,2020
2253,Television,Flickering,2025-01-14,1019,153,7,2023,2025
2253,Coffee Maker,Working,2025-06-12,2846,4,24,2024,2026
2253,Heater,Leaking,2025-04-25,3032,52,23,2021,2023
2254,Air Conditioner,Working,2023-09-04,1408,652,2,2016,2023
2254,Mini Fridge,Working,2023-04-11,2290,798,4,2024,2025
2254,Heater,Working,2025-02-01,1621,136,11,2015,2026
2254,Hair Dryer,Leaking,2023-12-01,1050,564,2,2016,2026
2254,Television,Working,2024-12-12,1254,187,6,2017,2024
2254,Lamp,Working,2023-03-06,2912,833,4,2014,2026
2255,Coffee Maker,Low performance,2025-06-04,4281,12,24,2018,2025
2255,Television,Working,2025-06-05,2618,11,24,2021,2019
2255,Hair Dryer,Working,2024-09-28,2726,261,11,2023,2020
2255,Lamp,Low performance,2024-03-21,4412,452,9,2024,2017
2255,Heater,Working,2025-01-14,2770,153,17,2014,2019
2255,Mini Fridge,Working,2024-03-21,632,452,2,2019,2020
2256,Hair Dryer,Not Working,2025-02-15,925,121,8,2021,2016
2256,Coffee Maker,Working,2023-01-21,4733,878,5,2016,2026
2256,Heater,Flickering,2023-07-20,4625,698,6,2020,2025
2256,Television,Working,2023-08-24,4968,663,8,2024,2023
2256,Mini Fridge,Working,2025-05-12,3475,35,24,2023,2024
2256,Air Conditioner,Flickering,2025-04-12,800,65,14,2019,2019
2256,Lamp,Working,2024-05-31,3224,381,9,2022,2027
2257,Hair Dryer,Working,2025-03-12,4572,97,24,2014,2019
2257,Air Conditioner,Low performance,2023-11-22,1227,573,2,2024,2024
2257,Mini Fridge,Working,2024-09-29,1672,261,7,2022,2018
2257,Heater,Working,2023-09-17,4434,638,7,2017,2022
2257,Lamp,Leaking,2023-10-05,1817,621,3,2022,2023
2257,Television,Working,2024-01-16,1083,517,3,2017,2023
2258,Coffee Maker,Not Working,2024-04-30,3830,413,9,2023,2017
2258,Television,Working,2023-06-14,2022,733,3,2022,2023
2258,Mini Fridge,Working,2025-04-15,3367,62,24,2020,2021
2258,Lamp,Working,2023-01-27,4123,871,5,2018,2020
2258,Air Conditioner,Unresponsive,2023-12-05,2315,559,5,2014,2018
2258,Heater,Working,2024-09-10,2428,280,8,2023,2024
2258,Hair Dryer,Working,2025-02-20,1383,117,10,2022,2025
2259,Hair Dryer,Working,2025-03-24,3897,84,24,2018,2025
2259,Mini Fridge,Noisy,2024-02-24,4751,478,10,2023,2027
2259,Lamp,Working,2023-11-02,2155,592,3,2017,2020
2259,Coffee Maker,Working,2024-05-21,4573,391,11,2016,2028
2259,Television,Working,2024-08-31,824,290,3,2020,2028
2259,Air Conditioner,Leaking,2024-07-03,1691,349,5,2024,2018
2260,Heater,Working,2023-04-19,3141,789,4,2017,2018
2260,Hair Dryer,Working,2024-12-13,962,186,7,2021,2018
2260,Coffee Maker,Low performance,2023-01-02,1641,897,2,2020,2026
2260,Television,Working,2024-04-05,4903,438,12,2020,2020
2260,Lamp,Leaking,2024-02-03,2021,500,4,2021,2028
2260,Mini Fridge,Working,2023-04-27,2780,781,4,2018,2018
2261,Mini Fridge,Low performance,2024-10-11,3790,249,14,2023,2026
2261,Hair Dryer,Working,2025-03-31,2541,77,24,2015,2024
2261,Coffee Maker,Working,2023-03-17,1482,822,2,2017,2017
2261,Lamp,Leaking,2023-02-24,3873,844,4,2019,2022
2261,Heater,Low performance,2024-04-18,3770,424,8,2016,2025
2261,Air Conditioner,Unresponsive,2025-06-14,1347,2,24,2023,2027
2262,Coffee Maker,Working,2024-07-03,2149,349,6,2014,2021
2262,Heater,Working,2023-12-30,2101,534,4,2021,2026
2262,Mini Fridge,Not Working,2025-03-16,2794,92,24,2021,2027
